자치구,주택수,단독주택수,다가구주택수,아파트수,년도,월세거래수,월세평균임대면적,월세평균보증금액,월세평균임대료액,다가구주택_월세거래수,다가구주택_월세평균임대면적,다가구주택_월세평균보증금액,다가구주택_월세평균임대료액,전세거래수,전세평균임대면적,전세평균보증금액,다가구주택_전세거래수,아파트_전세거래수,다가구주택_전세평균임대면적,아파트_전세평균임대면적,다가구주택_전세평균보증금액,아파트_전세평균보증금액,임대거래수,실거래수,평균실거래가,평균거래면적,다가구주택_실거래수,다가구주택_평균실거래가,다가구주택_평균거래면적,아파트_실거래수,아파트_평균실거래가,아파트_평균거래면적,지가변동률,아파트비율,단독주택비율,단독주택_내_다가구주택_비율,월세비율,다가구주택_전월세비율,다가구주택_실거래비율,아파트_실거래비율
강북구,97070,18017,10386,34590,2019,3510,43.40966096866097,2771.2561253561253,40.16837606837607,2513,39.21270990847592,1611.382809391166,35.31476323119777,4528,53.85064045936396,16718.467314487632,2032,1471,8409.975393700788,29579.720598232496,42.83398622047244,73.89813732154997,8038,3676,33046.42655059847,68.32545973884658,512,54552.1015625,136.60458984375,1239,46380.06456820016,73.12963680387409,0.36441663,0.3563407850005151,0.1856083238899763,0.5764555697396903,0.43667578999751183,1.2367125984251968,0.13928182807399347,0.3370511425462459
도봉구,106641,8835,5732,64955,2019,3661,47.10709915323682,3324.826003824092,41.633160338705274,1460,43.80343835616438,1858.4095890410958,31.454794520547946,6649,56.67166190404572,17734.675891111445,1497,3441,7973.400133600534,23634.969195001453,46.46311289245157,67.65030804998547,10310,4544,32831.165052816905,67.14616417253521,252,61618.30952380953,180.01968253968255,2659,39584.69800676946,69.32169236555096,0.31349996,0.6090996896128131,0.08284806031451318,0.6487832484436898,0.3550921435499515,0.9752839011356046,0.05545774647887324,0.5851672535211268
노원구,187376,6680,3363,161873,2019,6189,46.634126676361284,4374.504443367265,45.87914041040556,1458,39.80356652949246,2094.727709190672,33.56927297668038,11816,58.911590216655384,21824.11433649289,1171,9543,8306.917164816396,24446.5730902232,42.57360375747225,62.441685004715495,18005,7957,40789.40241296971,63.99640568053287,237,53742.0253164557,135.35050632911393,6526,43821.90285013791,64.39781949126571,0.35625002,0.8638939885577662,0.035650243360942704,0.5034431137724551,0.34373785059705636,1.2450896669513236,0.029785094885006913,0.8201583511373634
은평구,148557,15146,8199,57712,2019,7386,43.00847414026537,3753.2255618738154,42.78418629840238,3297,44.430925083409164,2392.1941158629056,35.938125568698815,13063,53.210386588073185,20030.064227206614,2897,4053,10099.267518122195,32163.67382186035,48.34924404556438,72.92656057241548,20449,7137,36872.37901078885,64.64285554154407,510,79285.23921568628,163.41507843137256,2345,53547.56034115139,74.27265671641791,0.37475,0.38848388160773306,0.10195413208398123,0.5413310445001981,0.3611912562961514,1.1380738695201933,0.07145859604875998,0.3285694269300827
서대문구,97616,12958,8394,50747,2019,4688,43.388404436860064,5640.310153583618,50.50170648464164,2258,37.461200177147916,2807.224534986714,41.03808680248007,7695,58.199697205977905,25559.177517868746,2139,3504,11223.034128097243,39032.537956621,42.63111266947171,75.44353881278538,12383,4667,54135.34818941504,73.44968716520249,413,88716.47215496367,171.78588377723972,2487,68055.71089666264,75.27932448733414,0.38149998,0.5198635469595149,0.13274463202753647,0.6477851520296342,0.37858354195267707,1.0556334735857877,0.08849367902292693,0.5328905078208699
마포구,119298,11854,6473,68111,2019,9782,41.329735227969735,6618.3922510734,59.6692905336332,3370,38.37270326409495,2961.66706231454,48.75578635014837,12550,53.72690916334661,30478.781673306774,2386,5392,13381.630343671417,47882.11665430267,42.508428331936294,74.57426928783383,22332,5618,66633.02954788182,66.91136347454609,354,133416.54802259887,165.99920903954802,2784,91631.8114224138,75.68807112068966,0.4395,0.5709316166239166,0.099364616338916,0.5460604015522187,0.43802615081497404,1.4124056999161776,0.0630117479530082,0.4955500177999288
양천구,139938,7818,5400,87387,2019,4974,54.46815842380378,10840.941696823482,51.076799356654604,1645,41.00364133738602,2175.0018237082068,34.59696048632219,12557,62.121013777176074,31001.81030500916,1492,6877,9957.99798927614,42882.94241675149,45.65278150134048,77.17523774901846,17531,6655,59241.52201352367,72.52284748309542,223,93169.45291479821,226.07403587443946,3677,83271.76774544465,81.57062550992657,0.4120833,0.6244694078806329,0.05586759850791065,0.6907137375287797,0.2837259711368433,1.1025469168900803,0.03350864012021037,0.5525169045830203
강서구,193551,10456,7056,113076,2019,10007,37.786282602178474,4507.9105626061755,46.57459778155291,1966,41.961637843336725,2209.974567650051,35.67243133265514,21826,47.54806973334556,22255.866489507927,2071,7998,9564.869628198938,33048.261815453865,44.573549010140034,67.72961615403851,31833,8260,38816.66743341404,61.69099031476998,343,106080.96793002916,227.83501457725947,3244,59646.2065351418,72.54949445129469,0.40966663,0.5842181130554738,0.05402193737051216,0.6748278500382555,0.3143593126629598,0.9492998551424433,0.04152542372881356,0.3927360774818402
구로구,129693,11692,8333,81131,2019,6537,40.936542756616184,4579.227168425883,43.992351231451735,2299,37.633305785123966,1780.4645498042628,34.23444976076555,10442,53.39794004979889,20928.028059758668,1993,4623,8446.392373306573,29899.282933160284,39.96210235825389,69.8647025740861,16979,5878,39783.80622660769,66.10456617897245,308,69429.65584415584,147.9336038961039,3176,50494.54061712846,72.27152392947103,0.3675833,0.6255619038807029,0.09015135743640752,0.712709544988026,0.38500500618410977,1.1535373808329152,0.052398775093569244,0.5403198366791425
금천구,67012,9011,7471,30996,2019,4613,35.00626707132018,2518.998916106655,38.26295252547149,2725,34.7801247706422,1606.1981651376148,32.40550458715596,5928,43.98448380566801,16639.030026990553,1837,1621,8363.58192705498,26635.887106724243,37.96880783886772,67.12496607032696,10541,3888,33970.64660493827,66.6273688271605,307,82678.88599348534,221.3575244299674,1433,43174.9776692254,72.36711793440335,0.41266665,0.462544021966215,0.13446845341132932,0.8290977693929642,0.43762451380324446,1.4833968426782798,0.07896090534979423,0.36856995884773663
영등포구,101603,14378,9868,69946,2019,7542,40.393256430655,5590.472023335985,49.51935826040838,3205,35.693859594383774,2472.31887675507,36.18127925117005,12673,51.29772113943029,26044.966306320523,2905,5010,10684.87951807229,39624.878243512976,36.71849569707401,74.09681636726546,20215,5141,62938.885819879404,72.63987745574791,442,106093.65610859728,168.87633484162896,2843,78126.43897291593,75.30209989447766,0.45458332,0.6884245543930789,0.14151156954026947,0.6863263318959522,0.37308929013109077,1.1032702237521514,0.08597549114958179,0.5530052518965182
동작구,115075,14661,9947,61596,2019,8950,41.06525474860336,6176.084469273743,47.461675977653634,5473,34.94114562397223,2928.555088616846,38.43376575918143,12415,53.588959323399116,26072.3188884414,5083,4420,11373.513476293527,46962.909728506784,35.913470391501086,80.12464479638008,21365,4609,69646.06270340638,80.63840095465395,487,121470.5934291581,180.18147843942506,2428,85731.18492586492,82.13247116968698,0.44999996,0.5352683032804693,0.12740386704323267,0.6784666803083009,0.41890943131289493,1.0767263427109974,0.10566283358646127,0.5267954003037535
관악구,126526,21510,14687,54355,2019,13689,33.67515012053474,4091.40945284535,41.662429688070716,9025,32.101272022160664,2977.9940166204988,37.794127423822715,14353,42.06067372674702,17094.979098446318,7830,2830,10830.196679438059,33759.9664310954,33.53623243933589,72.32241696113074,28042,4997,44822.540724434664,76.10904342605563,529,103057.08695652174,222.9561436672968,2142,53442.71101774043,72.56522408963585,0.37950003,0.42959549815848125,0.17000458403806332,0.6827986982798698,0.48816061621852935,1.1526181353767562,0.10586351811086651,0.42865719431658994
서초구,131777,6331,4262,92106,2019,8482,57.28564843197359,16573.295567083234,85.71150672011318,2311,42.80194720900043,5134.2730419731715,49.41627001298139,12576,70.19779262086513,48713.60591603054,1565,7186,19606.511182108625,66536.42387976621,52.73295207667732,87.43171166156415,21058,4876,126899.32957342084,90.93743437243643,158,319829.5506329114,405.58196202531644,2959,165227.4754984792,98.77858398107469,0.45258334,0.6989535351389089,0.048043285247046146,0.6731953877744432,0.4027922879665685,1.4766773162939297,0.03240360951599672,0.6068498769483183
강남구,170444,7196,4801,122664,2019,12498,57.17895503280525,17005.23939830373,93.34757561209794,3154,43.88589727330374,4903.963855421687,55.93975903614458,16907,69.77013899568226,52200.297095877446,2230,10520,18922.280269058298,69382.99866920152,50.277506726457396,84.87543631178707,29405,6425,143949.35408560312,85.74325914396886,143,388773.4195804196,420.59993006993005,4350,179358.53747126437,91.99766896551724,0.49091673,0.7196733237896318,0.04221914529112201,0.6671762090050027,0.4250297568440741,1.4143497757847534,0.0222568093385214,0.6770428015564203
송파구,208692,8255,5860,125800,2019,15201,50.46554766133807,11975.605815406881,64.46365370699296,3032,39.594478891820586,3445.7839709762534,37.30507915567282,23753,62.06863217277817,37937.24236938492,2262,12181,12548.863837312114,55080.12511288071,44.84106984969054,81.60124702405386,38954,8727,90478.39796035293,76.57718803712616,226,149918.30088495577,289.4132300884956,5470,120783.11188299817,85.56927422303474,0.43416667,0.6028022157054415,0.03955590056159316,0.7098728043609933,0.39022950146326435,1.3404067197170646,0.02589664260341469,0.626790420533975
강동구,123014,10220,7496,73505,2019,8659,44.68697771105208,6464.247488162606,45.19286291719598,3654,41.51948002189381,3136.8809523809523,35.2608100711549,16850,57.26228902077151,27624.4234421365,3060,8792,11568.911764705883,37750.00420837125,44.92117647058823,72.57310054595087,25509,6642,62655.488708220415,75.24495182174043,390,140924.4358974359,270.20089743589745,3926,75369.01146204789,74.64211156393276,0.46291664,0.5975336140601882,0.08307997463703318,0.7334637964774952,0.3394488219843977,1.1941176470588235,0.05871725383920506,0.5910870219813309
종로구,46859,12259,4070,15688,2020,2864,42.28292597765363,6904.511173184357,60.1393156424581,1187,38.701811288963775,4024.456613310868,47.45324347093513,3082,57.162998053212206,28650.053536664505,984,881,16282.34756097561,49640.32349602724,48.084278455284554,76.06065834279228,5946,2575,62523.59611650486,77.48132427184466,459,103939.55119825708,126.76318082788671,805,83104.5602484472,80.7852298136646,0.35283336,0.33479160886916065,0.26161463112742483,0.332000978872665,0.48166834846955936,1.20630081300813,0.17825242718446602,0.312621359223301
중구,42234,5967,2436,26102,2020,2579,43.85977510663048,7394.369523070958,66.31989143078712,826,38.725193704600485,3158.939467312349,47.74213075060533,3493,53.1922215860292,32864.412253077586,638,1646,13923.902821316615,48242.095382746054,43.021034482758616,70.17940461725395,6072,2118,73457.43389990558,73.63998583569405,260,109278.46153846153,112.81123076923076,1138,90702.50878734622,82.14368189806677,0.37158334,0.6180328645167401,0.14128427333428042,0.40824534942182,0.4247364953886693,1.2946708463949843,0.12275731822474033,0.5372993389990557
용산구,74542,14064,7359,37676,2020,4504,54.495510657193606,9298.613898756661,75.80373001776199,2256,41.95451241134752,2811.5988475177305,48.53989361702128,8021,62.285828450317915,36011.913726468025,1925,3155,13638.73922077922,60604.28874801902,46.66008831168831,90.00589540412044,12525,4138,108518.0625906235,85.80485016916384,582,169515.69243986256,162.4331443298969,1640,150452.95731707316,97.56281097560976,0.3959166,0.5054331786107161,0.18867215797805265,0.5232508532423208,0.3596007984031936,1.1719480519480518,0.14064765587240213,0.39632672788786855
성동구,91329,10525,6759,67584,2020,6584,46.49999696233292,10217.875,69.68180437424058,2835,31.8060811287478,2861.700176366843,40.36402116402117,9821,61.834419101924446,40391.069544852864,2217,5917,12620.109156517818,56681.387189454115,39.287289129454216,77.29284265675173,16405,4806,102406.95984186433,84.52411776945485,432,181664.6226851852,221.51016203703705,3351,111781.3169203223,79.71383766039989,0.41766667,0.7400059126892882,0.11524269399643049,0.6421852731591449,0.4013410545565376,1.2787550744248986,0.0898876404494382,0.6972534332084894
광진구,89832,15332,11711,32135,2020,10001,38.846653334666534,5524.523247675233,47.53054694530547,6673,36.33953094560168,3171.1771317248613,40.13292372246366,10897,49.69654583830412,26484.317243277965,4507,2482,13807.912136676281,55235.80217566479,41.609496339028176,80.89352135374698,20898,4823,64873.94028612896,79.13261248185778,595,131701.54285714286,225.4690588235294,1361,105652.64805290228,84.93338721528288,0.35933337,0.35772330572624456,0.17067414729717695,0.7638272893295069,0.4785625418700354,1.4805857554914577,0.12336719883889695,0.28218950860460296
동대문구,103520,17120,9942,65033,2020,7904,37.64022140688259,4474.027074898785,48.49557186234818,3759,33.38757648310721,2272.827081670657,38.29342910348497,9811,51.75103557231679,25305.606869839976,3015,4328,10579.08623548922,39420.78373382625,38.0661824212272,70.93724121996303,17715,6297,57871.28394473559,71.15569795140543,728,86321.36538461539,144.17032967032966,3500,70074.52771428571,74.45109428571428,0.3590833,0.6282167697063369,0.16537867078825347,0.5807242990654206,0.4461755574372001,1.2467661691542289,0.11561060822613943,0.5558202318564396
중랑구,112364,18560,13464,55499,2020,8631,42.53332869887614,3955.8170548024564,38.40794809407948,5669,42.775159640148175,2678.2058564120657,34.08308343623214,12042,48.45011459890384,19546.821292144163,4552,3692,10948.832381370827,29643.378656554713,43.97749121265378,66.31675785482123,20673,6634,44894.68148929756,76.91050648176062,859,89182.05355064028,202.26182770663561,3071,50484.88570498209,68.93494301530446,0.31750003,0.493921540706988,0.16517745897262467,0.7254310344827586,0.4175010883761428,1.2453866432337435,0.12948447392221887,0.46291829966837506
성북구,138621,22520,9897,79206,2020,7126,44.5390724108897,5384.170783047994,47.719898961549255,3682,38.196287343834875,2699.1539923954374,38.87289516567083,11008,58.02383266715116,26694.490098110466,3215,4951,11103.796267496113,41093.414461724904,43.11055054432349,76.40217733791152,18134,9132,55640.293802014894,74.70822930354797,1177,75989.78079864061,130.09492778249788,4878,68575.79889298893,77.67306068060681,0.36591664,0.5713852879433852,0.16245734773230608,0.43947602131438723,0.39296349398919156,1.1452566096423018,0.1288874288217258,0.5341655716162943
강북구,97452,17557,10222,34733,2020,4057,42.867394626571354,2992.0517623859996,40.128173527236875,2765,39.106954792043396,1624.1739602169982,35.27594936708861,5325,52.70994741784037,18622.711361502348,2193,1738,8773.344733242135,32638.262945914845,41.24468308253534,71.96722094361334,9382,7569,36296.143612101994,67.64499009116132,866,70037.33025404158,158.3411778290993,2346,55098.89173060528,75.1911167945439,0.31016666,0.35641136149078523,0.18016048926651068,0.5822179187788347,0.4324237902366233,1.260829913360693,0.11441405733914652,0.3099484740388426
도봉구,107156,8634,5586,65032,2020,4048,47.57187994071146,3494.038537549407,43.62401185770751,1707,43.98124780316345,1769.0474516695958,33.57352079671939,7184,56.651997494432074,19649.253479955456,1485,3807,8370.552188552188,25627.9317047544,44.5766734006734,67.70099816128186,11232,7889,37935.914944859935,69.77357586512866,489,65297.0408997955,185.32860940695298,4808,45465.53244592346,69.82659109816971,0.2675,0.6068908880510657,0.08057411624174102,0.6469770674079222,0.3603988603988604,1.1494949494949496,0.06198504246419065,0.6094562048421853
노원구,189213,6619,3332,163502,2020,6831,46.28131898697116,4681.728297467428,46.917435221783045,1470,35.98087074829932,2156.800680272109,34.59795918367347,13340,59.30908695652174,24037.326611694152,1212,11000,8830.404290429044,26617.597363636363,39.945841584158416,62.810778181818186,20171,11677,47690.97944677572,63.77038451657104,312,63276.7532051282,150.67923076923077,9725,51602.44442159383,63.66713830334191,0.33483335,0.8641161019591677,0.03498174015527474,0.5033993050309714,0.338654503990878,1.2128712871287128,0.026719191573178043,0.8328337757985784
은평구,150658,14937,8111,59438,2020,8238,42.82566763777616,4169.206482155863,44.179048312697255,3534,43.39855687606112,2280.5353706847764,37.01669496321449,14838,54.091352608168215,22600.146515702923,2798,5105,10585.194781987133,35026.99608227228,47.445811293781276,72.843083251714,23076,12529,40423.03751296991,63.11169845957379,726,96023.79201101928,178.88449035812673,3809,62800.88999737464,77.38288527172486,0.36033335,0.3945226937832707,0.09914508356675383,0.543013992100154,0.35699427977119086,1.2630450321658326,0.05794556628621598,0.30401468592864556
서대문구,101036,12600,8128,54132,2020,5247,41.73451305507909,6034.628359062322,53.01181627596722,2428,34.757924217462936,2788.363673805601,42.07660626029654,8076,58.34386948984646,28335.28603268945,2158,3799,11941.726135310473,42792.40036851803,41.68772937905468,74.87440379047118,13323,5894,59225.18476416695,73.52356973193078,496,91504.67338709677,160.01717741935485,3057,77821.01210336931,77.49067059208375,0.36066672,0.5357694287184765,0.12470802486242527,0.645079365079365,0.39383021841927496,1.1251158480074144,0.0841533763148965,0.5186630471666102
마포구,122311,11618,6332,70307,2020,11477,39.75191774854056,6973.822950248323,58.35235688768842,3768,37.4258466029724,3083.2983014861998,48.46868365180467,14217,52.11291341351903,31822.408736020257,2545,5774,14213.282907662082,50884.09802563214,41.31885265225933,74.21193972982334,25694,7189,73155.92724996523,69.0762456530811,500,182408.114,197.95057999999997,3206,101337.54959451029,77.51883655645663,0.39075002,0.5748215614294708,0.09498736826614124,0.5450163539335514,0.44668015879193584,1.4805500982318271,0.06955070246209487,0.4459591041869523
양천구,143769,7698,5319,90788,2020,5898,53.40912343167175,11493.468633435063,52.923702950152595,1915,40.22423498694517,2184.9138381201046,35.069973890339426,14160,61.48023093220338,33408.231285310736,1533,7593,10610.660795825179,46475.04161727907,46.56065883887802,76.64993151586988,20058,9203,53812.853960665,66.32721721177877,307,91672.99348534201,227.8844625407166,3898,88572.012570549,79.53082093381221,0.36241665,0.631485229778325,0.053544227197796466,0.690958690568979,0.2940472629374813,1.249184605348989,0.033358687384548516,0.4235575355862219
강서구,195383,10260,6882,113767,2020,11614,38.184262958498365,5170.132598587911,46.8831582572757,2248,41.112522241992885,2114.5951957295374,36.61788256227758,25466,47.56730424880232,24040.739770674623,1967,9888,10303.1453990849,34170.445691747576,45.14260294865277,66.79490898058253,37080,13415,45407.918896757365,62.44933507267983,410,119054.9512195122,250.88404878048783,6237,67144.16337983005,72.50548661215328,0.36249998,0.5822768613441293,0.052512245179979836,0.6707602339181287,0.3132146709816613,1.1428571428571428,0.03056280283265002,0.4649273201639955
구로구,133012,11474,8163,83459,2020,7571,41.440095099722626,5016.649716021661,43.391493858142915,2475,36.9198303030303,1750.5652525252526,34.0149494949495,11382,54.900144087155155,23168.162185907575,2188,5297,9096.414990859232,32355.733811591468,40.253743144424135,69.92244100434208,18953,9638,42812.55208549491,66.80868541191118,439,74015.25512528473,175.6831890660592,5367,54027.10583193591,71.2715241289361,0.33108333,0.6274546657444441,0.08626289357351216,0.7114345476729999,0.3994618266237535,1.1311700182815356,0.04554886905997095,0.5568582693504877
금천구,68804,8807,7273,31689,2020,5143,34.447132024110445,2683.109080303325,38.839976667314794,2945,33.64975212224109,1593.7171477079796,32.747368421052634,6826,43.639931145619684,19101.617638441254,1810,1857,8743.3182320442,29871.831448572968,37.626734806629834,66.88593430263866,11969,4762,36394.20516589668,63.87429021419572,333,93728.72072072072,237.28231231231229,1774,46446.35005636979,67.0633540022548,0.35450003,0.46056915295622347,0.12800127899540725,0.8258203701600999,0.4296933745509232,1.62707182320442,0.06992860142797144,0.37253254934901303
영등포구,107366,14276,9783,74957,2020,9413,42.67593009667481,7503.378412833315,51.9208541378944,3648,34.92789747807018,2393.421875,36.27713815789474,15473,52.41435080462742,29993.42577392878,3040,6548,11291.233552631578,45582.25076359194,37.21264473684211,76.09904398289554,24886,7358,66162.40296276163,69.24493748301168,529,99636.66729678639,167.99521739130435,3903,87223.37432744043,74.6354983346144,0.38875,0.6981446640463461,0.13296574334519307,0.6852759876716167,0.3782447962709957,1.2,0.07189453655884752,0.5304430551780375
동작구,115615,14522,9863,61606,2020,9153,41.70312028843002,7054.982628646346,47.959139080083034,5591,35.07836344124486,3204.142550527634,38.76354856018601,12729,54.11227511980517,29722.299237960564,4836,4812,12278.145988420181,51872.42310889443,35.351116625310176,79.08542394014962,21882,6301,75561.7063958102,79.81737819393747,636,136976.79402515723,182.4195283018868,3147,96347.67175087385,82.40428979980933,0.40191662,0.5328547333823466,0.12560653894390866,0.6791764219804435,0.4182890046613655,1.1561207609594706,0.10093635930804634,0.49944453261387084
관악구,127568,21249,14545,55417,2020,15530,32.92652672247264,4268.022794591114,40.53065035415325,10361,31.31492133963903,3056.9750024128944,37.31840555930895,14904,42.75036366076221,19364.59789318304,7399,3321,11321.383024733072,37172.64829870521,32.73948776861738,72.59717253839204,30434,6625,48982.06324528302,74.54492226415094,586,111047.36689419796,230.83098976109213,2944,61910.31216032609,74.08084239130434,0.35508335,0.43441145114762325,0.1665699862034366,0.6845028001317709,0.5102845501741473,1.4003243681578592,0.08845283018867925,0.44437735849056603
서초구,133528,5481,3579,94499,2020,10103,58.03182520043552,19292.319113134712,91.91636147678908,2703,42.94348871624121,5281.540140584536,51.53903070662227,14303,70.16894567573237,57451.51583583863,1504,8224,21116.125,78466.96303501945,52.664840425531914,87.69239299610895,24406,6826,124644.70890711984,86.2311338997949,246,357115.42276422767,405.21670731707314,3767,163192.0613220069,92.20767188744358,0.42208335,0.7077092445030256,0.04104757054700138,0.6529830322933772,0.41395558469228877,1.7972074468085106,0.036038675651919136,0.5518605332552007
강남구,173745,6968,4669,126023,2020,13018,58.00123598094945,20269.67683207866,101.81648486710708,3500,44.13981142857143,5264.333428571428,58.75828571428571,17524,68.1699680438256,57841.90219128053,2140,10442,21028.042056074766,78776.55267190194,49.94828037383178,85.13070388814404,30542,7037,140980.4641182322,85.72438539150205,278,480965.43525179854,470.8612230215827,3989,183355.5831035347,88.57276009024818,0.44866666,0.7253331031108808,0.04010475121586233,0.6700631458094145,0.4262327287014603,1.6355140186915889,0.03950547108142675,0.5668608782151485
송파구,211578,8072,5705,127239,2020,16540,48.00439298669891,12526.677750906892,63.570193470374846,3238,38.46500617665225,3400.6920938851144,39.15348980852378,23784,59.31446266397578,39874.37033299697,2124,11147,13621.05790960452,60630.04036960617,44.95519774011299,80.86476181932359,40324,10914,83873.55873190398,71.749336631849,337,202355.80118694363,343.1727893175074,5185,128861.59112825459,84.6623837994214,0.4395,0.6013810509599297,0.038151414608324115,0.7067641228939544,0.4101775617498264,1.524482109227872,0.03087777166941543,0.4750778816199377
강동구,137876,9956,7269,87159,2020,10194,44.62288208750245,6904.9461447910535,47.9671375318815,4099,40.814523054403516,2880.415711149061,36.64601122224933,17064,54.828162212845754,30130.29494842944,3158,7892,12633.459468017732,43621.264571718195,45.29560797973401,72.43101495184997,27258,8891,63019.46935102913,70.75601844561916,460,134226.8847826087,269.4234565217391,4667,82782.76323119776,73.59865866723806,0.37966666,0.6321549798369549,0.07220981171487423,0.7301124949779028,0.3739819502531367,1.297973400886637,0.05173771229333034,0.5249128332021145
